cov;id;i;o;p;it;DS;HS
0;1;10;20;6;7;0.595;2.707717129
0;1;10;20;6;8;0.635;2.882325603
0;1;10;20;6;9;0.635;2.775677978
0;1;10;20;6;10;0.68;3.036222177
0;1;10;20;8;1;0.755;3.86713247
0;1;10;20;8;2;0.76;4.103215577
0;1;10;20;8;3;0.715;4.189495144
0;1;10;20;8;4;0.74;4.042659588
0;1;10;20;8;5;0.77;4.12357894
0;1;10;20;8;6;0.745;3.938752963
0;1;10;20;8;7;0.8;4.256267625
0;1;10;20;8;8;0.78;3.813305156
0;1;10;20;8;9;0.745;3.971018481
0;1;10;20;8;10;0.75;4.011940734
0;1;10;20;10;1;0.81;4.897976365
0;1;10;20;10;2;0.89;5.250015492
0;1;10;20;10;3;0.85;4.880029197
0;1;10;20;10;4;0.89;5.061257603
0;1;10;20;10;5;0.84;5.140630591
0;1;10;20;10;6;0.865;5.200284579
0;1;10;20;10;7;0.835;4.883238812
0;1;10;20;10;8;0.81;4.875417783
0;1;10;20;10;9;0.87;5.251412755
0;1;10;20;10;10;0.77;4.768744102
0;1;15;4;2;1;0.216666667;0.767709941
0;1;15;4;2;2;0.25;1.037687913
0;1;15;4;2;3;0.283333333;1.040008907
0;1;15;4;2;4;0.316666667;1.363372985
0;1;15;4;2;5;0.2;1.178963721
0;1;15;4;2;6;0.2;0.948313443
0;1;15;4;2;7;0.183333333;0.943690129
0;1;15;4;2;8;0.183333333;1.024415949
0;1;15;4;2;9;0.183333333;0.762633593
0;1;15;4;2;10;0.3;1.261951205
0;1;15;4;4;1;0.3;2.009813207
0;1;15;4;4;2;0.366666667;2.303145225
0;1;15;4;4;3;0.466666667;2.381565237
0;1;15;4;4;4;0.316666667;1.759513241
0;1;15;4;4;5;0.516666667;2.207518975
0;1;15;4;4;6;0.383333333;2.007005254
0;1;15;4;4;7;0.366666667;2.14406319
0;1;15;4;4;8;0.3;1.679138255
0;1;15;4;4;9;0.266666667;1.800399646
0;1;15;4;4;10;0.45;2.248951831
0;1;15;4;6;1;0.35;2.433184302
0;1;15;4;6;2;0.55;3.603989684
0;1;15;4;6;3;0.5;2.881121343
0;1;15;4;6;4;0.283333333;2.506994912
0;1;15;4;6;5;0.483333333;3.309472049
0;1;15;4;6;6;0.45;3.019443877
0;1;15;4;6;7;0.333333333;2.402388383
0;1;15;4;6;8;0.383333333;2.425184972
0;1;15;4;6;9;0.466666667;2.872950201
0;1;15;4;6;10;0.4;3.399151656
0;1;15;4;8;1;0.566666667;4.144280762
0;1;15;4;8;2;0.416666667;3.328199323
0;1;15;4;8;3;0.533333333;3.701907485
0;1;15;4;8;4;0.633333333;3.954116847
0;1;15;4;8;5;0.566666667;4.094490236
0;1;15;4;8;6;0.5;4.41975718
0;1;15;4;8;7;0.4;3.979672238
0;1;15;4;8;8;0.566666667;4.514274433
0;1;15;4;8;9;0.633333333;4.621089391
0;1;15;4;8;10;0.4;3.732634745
0;1;15;4;10;1;0.55;5.917067365
0;1;15;4;10;2;0.383333333;4.750226497
0;1;15;4;10;3;0.733333333;5.516408645
0;1;15;4;10;4;0.55;5.077545303
0;1;15;4;10;5;0.7;5.390724503
0;1;15;4;10;6;0.616666667;5.194740362
0;1;15;4;10;7;0.483333333;4.356611804
0;1;15;4;10;8;0.683333333;5.324557551
0;1;15;4;10;9;0.6;5.380164216
0;1;15;4;10;10;0.666666667;4.901225068
0;1;15;8;2;1;0.183333333;0.760069148
0;1;15;8;2;2;0.25;1.078016991
0;1;15;8;2;3;0.216666667;0.99280464
0;1;15;8;2;4;0.291666667;1.096301604
0;1;15;8;2;5;0.25;1.170962639
0;1;15;8;2;6;0.183333333;0.962711041
0;1;15;8;2;7;0.258333333;1.02556935
0;1;15;8;2;8;0.208333333;0.978945607
0;1;15;8;2;9;0.241666667;1.188238114
0;1;15;8;2;10;0.225;1.153265775
0;1;15;8;4;1;0.425;2.178025317
0;1;15;8;4;2;0.383333333;1.876232427
0;1;15;8;4;3;0.45;1.975318397
0;1;15;8;4;4;0.408333333;2.057443384
0;1;15;8;4;5;0.433333333;2.092196346
0;1;15;8;4;6;0.458333333;2.103194142
0;1;15;8;4;7;0.408333333;1.934569146
0;1;15;8;4;8;0.4;2.13197992
0;1;15;8;4;9;0.441666667;1.992502632
0;1;15;8;4;10;0.408333333;2.082547031
0;1;15;8;6;1;0.558333333;3.020602801
0;1;15;8;6;2;0.583333333;3.245136267
0;1;15;8;6;3;0.533333333;2.988114655
0;1;15;8;6;4;0.533333333;3.144188146
0;1;15;8;6;5;0.5;2.978530006
0;1;15;8;6;6;0.633333333;3.185486075
0;1;15;8;6;7;0.525;2.937523222
0;1;15;8;6;8;0.441666667;2.7685868
0;1;15;8;6;9;0.466666667;2.804434945
0;1;15;8;6;10;0.55;3.19428204
0;1;15;8;8;1;0.566666667;3.606732518
0;1;15;8;8;2;0.666666667;4.166720349
0;1;15;8;8;3;0.675;3.956294955
0;1;15;8;8;4;0.575;3.90558364
0;1;15;8;8;5;0.708333333;4.141786531
0;1;15;8;8;6;0.733333333;4.375396793
0;1;15;8;8;7;0.625;3.978621768
0;1;15;8;8;8;0.541666667;3.628839264
0;1;15;8;8;9;0.65;4.143667307
0;1;15;8;8;10;0.591666667;3.769450008
0;1;15;8;10;1;0.733333333;4.956345148
0;1;15;8;10;2;0.633333333;4.87339223
0;1;15;8;10;3;0.708333333;4.721832515
0;1;15;8;10;4;0.7;5.028188047
0;1;15;8;10;5;0.758333333;5.204938321
0;1;15;8;10;6;0.691666667;5.05742904
0;1;15;8;10;7;0.708333333;5.210579075
0;1;15;8;10;8;0.775;5.022293758
0;1;15;8;10;9;0.708333333;4.681274207
0;1;15;8;10;10;0.7;4.920992284
0;1;15;12;2;1;0.255555556;1.164588099
0;1;15;12;2;2;0.261111111;0.874674307
0;1;15;12;2;3;0.305555556;0.960009434
0;1;15;12;2;4;0.272222222;1.071155364
0;1;15;12;2;5;0.227777778;1.221563047
0;1;15;12;2;6;0.272222222;1.040339941
0;1;15;12;2;7;0.233333333;0.927082249
0;1;15;12;2;8;0.238888889;1.12097065
0;1;15;12;2;9;0.2;0.891636718
0;1;15;12;2;10;0.288888889;0.996446274
0;1;15;12;4;1;0.433333333;2.031276521
0;1;15;12;4;2;0.427777778;2.026437365
0;1;15;12;4;3;0.4;2.017441634
0;1;15;12;4;4;0.416666667;2.181424916
0;1;15;12;4;5;0.438888889;1.990567756
0;1;15;12;4;6;0.394444444;1.988580101
0;1;15;12;4;7;0.444444444;2.000243107
0;1;15;12;4;8;0.466666667;2.08597143
0;1;15;12;4;9;0.444444444;1.987708855
0;1;15;12;4;10;0.35;1.907069985
0;1;15;12;6;1;0.544444444;2.879815816
0;1;15;12;6;2;0.55;3.201392176
0;1;15;12;6;3;0.594444444;2.907752204
0;1;15;12;6;4;0.505555556;2.869601613
0;1;15;12;6;5;0.522222222;2.811799501
0;1;15;12;6;6;0.6;3.104235585
0;1;15;12;6;7;0.561111111;2.745381632
0;1;15;12;6;8;0.583333333;3.164081332
0;1;15;12;6;9;0.566666667;2.938761074
0;1;15;12;6;10;0.55;2.797250633
0;1;15;12;8;1;0.655555556;4.015954703
0;1;15;12;8;2;0.666666667;3.996828109
0;1;15;12;8;3;0.672222222;3.931069005
0;1;15;12;8;4;0.655555556;3.93952396
0;1;15;12;8;5;0.638888889;3.859772009
0;1;15;12;8;6;0.644444444;3.876499889
0;1;15;12;8;7;0.672222222;3.689481686
0;1;15;12;8;8;0.588888889;3.784325441
0;1;15;12;8;9;0.7;4.209776018
0;1;15;12;8;10;0.722222222;3.892149296
0;1;15;12;10;1;0.772222222;5.181885719
0;1;15;12;10;2;0.794444444;5.050524819
0;1;15;12;10;3;0.761111111;5.251160405
0;1;15;12;10;4;0.777777778;5.386731434
0;1;15;12;10;5;0.711111111;4.818074371
0;1;15;12;10;6;0.761111111;4.902361871
0;1;15;12;10;7;0.811111111;5.286747461
0;1;15;12;10;8;0.761111111;5.327157361
0;1;15;12;10;9;0.755555556;5.21896812
0;1;15;12;10;10;0.772222222;5.16782015
0;1;15;16;2;1;0.2625;1.097612392
0;1;15;16;2;2;0.25;0.983462182
0;1;15;16;2;3;0.2875;0.932205119
0;1;15;16;2;4;0.275;1.044356778
0;1;15;16;2;5;0.241666667;1.004077169
0;1;15;16;2;6;0.270833333;1.208355805
0;1;15;16;2;7;0.283333333;1.206012621
0;1;15;16;2;8;0.225;0.95064503
0;1;15;16;2;9;0.316666667;1.120840422
0;1;15;16;2;10;0.220833333;1.030328834
0;1;15;16;4;1;0.379166667;1.693197384
0;1;15;16;4;2;0.445833333;1.930779364
0;1;15;16;4;3;0.5;2.100712106
0;1;15;16;4;4;0.454166667;2.233541048
0;1;15;16;4;5;0.429166667;1.973547022
0;1;15;16;4;6;0.466666667;2.087255577
0;1;15;16;4;7;0.395833333;1.839694612
0;1;15;16;4;8;0.429166667;2.067107091
0;1;15;16;4;9;0.466666667;1.974357876
0;1;15;16;4;10;0.416666667;1.909257491
0;1;15;16;6;1;0.508333333;3.082098003
0;1;15;16;6;2;0.525;3.190049583
0;1;15;16;6;3;0.566666667;3.236080387
0;1;15;16;6;4;0.6625;3.312550808
0;1;15;16;6;5;0.579166667;3.216893677
0;1;15;16;6;6;0.45;3.002468717
0;1;15;16;6;7;0.6375;3.188511584
0;1;15;16;6;8;0.529166667;2.890044291
0;1;15;16;6;9;0.558333333;2.885674507
0;1;15;16;6;10;0.558333333;3.069308536
0;1;15;16;8;1;0.691666667;3.942541097
0;1;15;16;8;2;0.720833333;3.9357274
0;1;15;16;8;3;0.6625;4.090643029
0;1;15;16;8;4;0.695833333;3.904150087
0;1;15;16;8;5;0.670833333;3.858188609
0;1;15;16;8;6;0.695833333;3.889962154
0;1;15;16;8;7;0.683333333;3.834814274
0;1;15;16;8;8;0.708333333;4.118212349
0;1;15;16;8;9;0.691666667;4.00489156
0;1;15;16;8;10;0.679166667;3.941633571
0;1;15;16;10;1;0.720833333;4.978328247
0;1;15;16;10;2;0.754166667;4.90309927
0;1;15;16;10;3;0.75;4.971055983
0;1;15;16;10;4;0.766666667;4.969533224
0;1;15;16;10;5;0.741666667;5.220971237
0;1;15;16;10;6;0.729166667;4.77767668
0;1;15;16;10;7;0.766666667;5.23669242
0;1;15;16;10;8;0.733333333;5.145766119
0;1;15;16;10;9;0.808333333;5.378232125
0;1;15;16;10;10;0.758333333;4.807273774
0;1;15;20;2;1;0.22;1.049401508
0;1;15;20;2;2;0.26;0.95797594
0;1;15;20;2;3;0.25;1.004380303
0;1;15;20;2;4;0.253333333;0.953349911
0;1;15;20;2;5;0.263333333;0.985497576
0;1;15;20;2;6;0.253333333;1.034542728
0;1;15;20;2;7;0.256666667;0.98783843
0;1;15;20;2;8;0.243333333;0.980795912
0;1;15;20;2;9;0.266666667;1.038728328
0;1;15;20;2;10;0.253333333;0.991330809
0;1;15;20;4;1;0.45;2.111486104
0;1;15;20;4;2;0.463333333;2.098963859
0;1;15;20;4;3;0.413333333;1.960738194
0;1;15;20;4;4;0.37;1.723911158
0;1;15;20;4;5;0.42;2.140155147
0;1;15;20;4;6;0.406666667;2.034677882
0;1;15;20;4;7;0.436666667;2.033627247
0;1;15;20;4;8;0.45;1.971469456
0;1;15;20;4;9;0.413333333;1.949656363
0;1;15;20;4;10;0.433333333;2.06861966
0;1;15;20;6;1;0.593333333;2.923041606
0;1;15;20;6;2;0.586666667;3.001888986
0;1;15;20;6;3;0.51;2.78262253
0;1;15;20;6;4;0.583333333;2.927319049
0;1;15;20;6;5;0.56;2.832811304
0;1;15;20;6;6;0.633333333;3.152473437
0;1;15;20;6;7;0.596666667;3.19041044
0;1;15;20;6;8;0.53;2.765249307
0;1;15;20;6;9;0.63;2.900801904
0;1;15;20;6;10;0.586666667;2.930193964
0;1;15;20;8;1;0.696666667;4.117506718
0;1;15;20;8;2;0.66;3.880484342
0;1;15;20;8;3;0.693333333;4.076436678
0;1;15;20;8;4;0.69;4.035011616
0;1;15;20;8;5;0.706666667;4.032785405
0;1;15;20;8;6;0.71;4.012723519
0;1;15;20;8;7;0.65;3.874069448
0;1;15;20;8;8;0.683333333;3.774754428
0;1;15;20;8;9;0.713333333;4.244811773
0;1;15;20;8;10;0.696666667;4.056809157
0;1;15;20;10;1;0.793333333;5.459289119
0;1;15;20;10;2;0.766666667;4.975595035
0;1;15;20;10;3;0.773333333;5.089020605
0;1;15;20;10;4;0.786666667;5.075628796
0;1;15;20;10;5;0.81;5.141495629
0;1;15;20;10;6;0.75;4.994513908
0;1;15;20;10;7;0.8;5.346483445
0;1;15;20;10;8;0.79;5.105958152
0;1;15;20;10;9;0.766666667;4.810568835
0;1;15;20;10;10;0.823333333;5.119842743
0;1;20;4;2;1;0.1625;0.79456203
0;1;20;4;2;2;0.2125;1.091803914
0;1;20;4;2;3;0.1875;1.003634459
0;1;20;4;2;4;0.25;1.06880579
0;1;20;4;2;5;0.1625;0.765337495
0;1;20;4;2;6;0.1625;1.017005998
0;1;20;4;2;7;0.1375;0.789482882
0;1;20;4;2;8;0.2625;1.2236622
0;1;20;4;2;9;0.1375;0.758803439
0;1;20;4;2;10;0.1375;0.828168096
0;1;20;4;4;1;0.2875;2.031477412
0;1;20;4;4;2;0.225;1.961420823
0;1;20;4;4;3;0.2625;1.855933855
0;1;20;4;4;4;0.3;1.927306763
0;1;20;4;4;5;0.325;2.273148379
0;1;20;4;4;6;0.2;1.9544124
0;1;20;4;4;7;0.2875;2.232487469
0;1;20;4;4;8;0.275;1.880079678
0;1;20;4;4;9;0.2875;1.968026447
0;1;20;4;4;10;0.25;1.7374359
0;1;20;4;6;1;0.3125;2.540736091
0;1;20;4;6;2;0.45;2.719247174
0;1;20;4;6;3;0.4;2.912899504
0;1;20;4;6;4;0.325;2.868933795
0;1;20;4;6;5;0.3125;2.750123444
0;1;20;4;6;6;0.3125;3.193489822
0;1;20;4;6;7;0.3375;2.832496755
0;1;20;4;6;8;0.35;3.184856203
0;1;20;4;6;9;0.3875;2.696447847
0;1;20;4;6;10;0.3875;2.948549455
0;1;20;4;8;1;0.4375;3.778665186
0;1;20;4;8;2;0.45;4.166481506
0;1;20;4;8;3;0.4;3.673706666
0;1;20;4;8;4;0.4625;4.379945097
0;1;20;4;8;5;0.5125;4.018710581
0;1;20;4;8;6;0.5375;4.182563228
0;1;20;4;8;7;0.4125;3.474998338
0;1;20;4;8;8;0.4;3.745849041
0;1;20;4;8;9;0.425;3.933535167
0;1;20;4;8;10;0.45;3.695934757
0;1;20;4;10;1;0.65;5.211254288
0;1;20;4;10;2;0.525;5.436986738
0;1;20;4;10;3;0.4375;4.884087858
0;1;20;4;10;4;0.55;5.198386954
0;1;20;4;10;5;0.525;5.087622201
0;1;20;4;10;6;0.6125;5.365253653
0;1;20;4;10;7;0.6625;5.169394944
0;1;20;4;10;8;0.5125;5.175811409
0;1;20;4;10;9;0.6375;4.808266572
0;1;20;4;10;10;0.5875;4.741370621
0;1;20;8;2;1;0.18125;1.086705154
0;1;20;8;2;2;0.20625;1.192923611
0;1;20;8;2;3;0.175;0.986315837
0;1;20;8;2;4;0.23125;0.924370177
0;1;20;8;2;5;0.25625;1.120042159
0;1;20;8;2;6;0.1625;0.861472142
0;1;20;8;2;7;0.2125;1.09066914
0;1;20;8;2;8;0.18125;1.142897255
0;1;20;8;2;9;0.13125;0.835916328
0;1;20;8;2;10;0.23125;1.080955975
0;1;20;8;4;1;0.28125;1.961185186
0;1;20;8;4;2;0.35;2.095282785
0;1;20;8;4;3;0.4125;2.205476684
0;1;20;8;4;4;0.39375;2.181312445
0;1;20;8;4;5;0.30625;2.010667818
0;1;20;8;4;6;0.3875;2.311238479
0;1;20;8;4;7;0.3125;2.016930812
0;1;20;8;4;8;0.33125;1.74314281
0;1;20;8;4;9;0.40625;2.223514973
0;1;20;8;4;10;0.3375;1.61264173
0;1;20;8;6;1;0.4375;2.8393562
0;1;20;8;6;2;0.475;2.821785689
0;1;20;8;6;3;0.5125;3.238233365
0;1;20;8;6;4;0.475;3.041990615
0;1;20;8;6;5;0.45;3.170376529
0;1;20;8;6;6;0.50625;3.155445543
0;1;20;8;6;7;0.5625;3.414492291
0;1;20;8;6;8;0.39375;2.895024806
0;1;20;8;6;9;0.5125;3.284191996
0;1;20;8;6;10;0.49375;3.029785901
0;1;20;8;8;1;0.64375;4.045438112
0;1;20;8;8;2;0.5375;3.887274205
0;1;20;8;8;3;0.60625;3.709887665
0;1;20;8;8;4;0.6375;4.488077113
0;1;20;8;8;5;0.5875;4.220778313
0;1;20;8;8;6;0.64375;3.974915654
0;1;20;8;8;7;0.6375;4.167515204
0;1;20;8;8;8;0.6375;4.056986552
0;1;20;8;8;9;0.54375;3.788061197
0;1;20;8;8;10;0.6;3.860828583
0;1;20;8;10;1;0.65625;4.987989155
0;1;20;8;10;2;0.66875;4.735854742
0;1;20;8;10;3;0.69375;5.059447019
0;1;20;8;10;4;0.625;4.548613605
0;1;20;8;10;5;0.65;4.992444191
0;1;20;8;10;6;0.73125;5.353313338
0;1;20;8;10;7;0.6875;4.906157647
0;1;20;8;10;8;0.625;4.923452558
0;1;20;8;10;9;0.7125;5.230494328
0;1;20;8;10;10;0.6875;4.923714507
0;1;20;12;2;1;0.204166667;1.025114698
0;1;20;12;2;2;0.1875;1.012543221
0;1;20;12;2;3;0.2;0.948807969
0;1;20;12;2;4;0.204166667;1.049656222
0;1;20;12;2;5;0.233333333;1.121371215
0;1;20;12;2;6;0.2375;1.085241977
0;1;20;12;2;7;0.233333333;1.010551059
0;1;20;12;2;8;0.15;0.940296937
0;1;20;12;2;9;0.204166667;1.041456086
0;1;20;12;2;10;0.175;0.957362744
0;1;20;12;4;1;0.383333333;2.038267623
0;1;20;12;4;2;0.354166667;1.972214509
0;1;20;12;4;3;0.370833333;1.95721512
0;1;20;12;4;4;0.379166667;2.147964031
0;1;20;12;4;5;0.316666667;1.966091675
0;1;20;12;4;6;0.35;1.900432421
0;1;20;12;4;7;0.3625;1.955845513
0;1;20;12;4;8;0.366666667;1.981081342
0;1;20;12;4;9;0.3625;1.909224231
0;1;20;12;4;10;0.383333333;1.931179488
0;1;20;12;6;1;0.466666667;2.991354018
0;1;20;12;6;2;0.433333333;2.685669612
0;1;20;12;6;3;0.5375;3.082080749
0;1;20;12;6;4;0.5125;3.211772516
0;1;20;12;6;5;0.504166667;2.955929449
0;1;20;12;6;6;0.4625;2.759520064
0;1;20;12;6;7;0.483333333;2.948915106
0;1;20;12;6;8;0.520833333;3.037262391
0;1;20;12;6;9;0.5375;3.215706261
0;1;20;12;6;10;0.5;2.941688482
0;1;20;12;8;1;0.566666667;3.8779686
0;1;20;12;8;2;0.616666667;3.956090598
0;1;20;12;8;3;0.5875;3.83872964
0;1;20;12;8;4;0.6625;4.09946949
0;1;20;12;8;5;0.625;4.137259932
0;1;20;12;8;6;0.645833333;4.190276729
0;1;20;12;8;7;0.666666667;4.134236987
0;1;20;12;8;8;0.629166667;4.078418173
0;1;20;12;8;9;0.6125;3.778221395
0;1;20;12;8;10;0.654166667;4.089896038
0;1;20;12;10;1;0.666666667;4.899646278
0;1;20;12;10;2;0.691666667;5.167176009
0;1;20;12;10;3;0.675;4.701813759
0;1;20;12;10;4;0.704166667;5.0740404
0;1;20;12;10;5;0.716666667;4.834102676
0;1;20;12;10;6;0.779166667;5.400478905
0;1;20;12;10;7;0.7;5.091692548
0;1;20;12;10;8;0.729166667;5.229060729
0;1;20;12;10;9;0.758333333;5.099253167
0;1;20;12;10;10;0.729166667;5.198945165
0;1;20;16;2;1;0.178125;0.963102089
0;1;20;16;2;2;0.23125;1.093843994
0;1;20;16;2;3;0.221875;1.010611692
0;1;20;16;2;4;0.228125;1.051550891
0;1;20;16;2;5;0.2375;1.00678321
0;1;20;16;2;6;0.221875;1.037240908
0;1;20;16;2;7;0.196875;1.127066487
0;1;20;16;2;8;0.20625;0.941019456
0;1;20;16;2;9;0.271875;1.031736289
0;1;20;16;2;10;0.228125;1.014703166
0;1;20;16;4;1;0.35;1.9817899
0;1;20;16;4;2;0.3375;1.936398557
0;1;20;16;4;3;0.325;1.804468224
0;1;20;16;4;4;0.340625;1.866460817
0;1;20;16;4;5;0.371875;1.946025507
0;1;20;16;4;6;0.390625;1.934142713
0;1;20;16;4;7;0.346875;2.116171479
0;1;20;16;4;8;0.371875;2.117284302
0;1;20;16;4;9;0.353125;1.887826535
0;1;20;16;4;10;0.375;2.100884399
0;1;20;16;6;1;0.609375;3.198192541
0;1;20;16;6;2;0.48125;2.988420925
0;1;20;16;6;3;0.55625;3.095955895
0;1;20;16;6;4;0.5;3.124540763
0;1;20;16;6;5;0.55;3.185327717
0;1;20;16;6;6;0.534375;2.987887865
0;1;20;16;6;7;0.509375;3.207039199
0;1;20;16;6;8;0.5875;3.220871904
0;1;20;16;6;9;0.49375;2.864077515
0;1;20;16;6;10;0.471875;3.049030165
0;1;20;16;8;1;0.64375;3.997146514
0;1;20;16;8;2;0.634375;4.053578065
0;1;20;16;8;3;0.6375;3.835012885
0;1;20;16;8;4;0.6125;4.122095666
0;1;20;16;8;5;0.640625;3.989796823
0;1;20;16;8;6;0.64375;3.938494658
0;1;20;16;8;7;0.6375;3.986651844
0;1;20;16;8;8;0.634375;4.158601147
0;1;20;16;8;9;0.653125;4.165440904
0;1;20;16;8;10;0.634375;3.923767627
0;1;20;16;10;1;0.753125;4.833486061
0;1;20;16;10;2;0.771875;5.189796913
0;1;20;16;10;3;0.690625;4.744035829
0;1;20;16;10;4;0.746875;4.919328157
0;1;20;16;10;5;0.7125;4.897103055
0;1;20;16;10;6;0.725;4.912675531
0;1;20;16;10;7;0.734375;5.019579586
0;1;20;16;10;8;0.71875;5.063184268
0;1;20;16;10;9;0.73125;4.564256495
0;1;20;16;10;10;0.75;4.899616614
0;1;20;20;2;1;0.235;0.966504359
0;1;20;20;2;2;0.2;0.948005872
0;1;20;20;2;3;0.21;0.9861476
0;1;20;20;2;4;0.22;0.953265992
0;1;20;20;2;5;0.21;1.1413683
0;1;20;20;2;6;0.2225;1.022579632
0;1;20;20;2;7;0.1975;0.978011171
0;1;20;20;2;8;0.1925;1.063242827
0;1;20;20;2;9;0.215;1.031939178
0;1;20;20;2;10;0.1825;1.039364701
0;1;20;20;4;1;0.4;2.007048722
0;1;20;20;4;2;0.435;2.174100894
0;1;20;20;4;3;0.4225;2.26335765
0;1;20;20;4;4;0.4025;1.983360637
0;1;20;20;4;5;0.345;1.950152424
0;1;20;20;4;6;0.3475;1.995510556
0;1;20;20;4;7;0.345;2.064925043
0;1;20;20;4;8;0.3275;1.898494635
0;1;20;20;4;9;0.3925;2.029921132
0;1;20;20;4;10;0.4125;2.020962448
0;1;20;20;6;1;0.5125;3.026028112
0;1;20;20;6;2;0.485;3.020609253
0;1;20;20;6;3;0.5075;2.95143268
0;1;20;20;6;4;0.4975;3.118557364
0;1;20;20;6;5;0.525;2.947623975
0;1;20;20;6;6;0.5275;3.063094617
0;1;20;20;6;7;0.5675;3.008749914
0;1;20;20;6;8;0.55;2.9725464
0;1;20;20;6;9;0.5625;3.257207838
0;1;20;20;6;10;0.5175;2.920783784
0;1;20;20;8;1;0.69;4.210625254
0;1;20;20;8;2;0.63;3.976947076
0;1;20;20;8;3;0.645;4.014199492
0;1;20;20;8;4;0.65;4.041539412
0;1;20;20;8;5;0.63;3.994231507
0;1;20;20;8;6;0.665;4.131708739
0;1;20;20;8;7;0.6575;4.146486281
0;1;20;20;8;8;0.6175;3.877967561
0;1;20;20;8;9;0.645;3.880702636
0;1;20;20;8;10;0.6525;3.967313607
0;1;20;20;10;1;0.74;5.066172239
0;1;20;20;10;2;0.73;5.011437981
0;1;20;20;10;3;0.7275;4.971360904
0;1;20;20;10;4;0.7525;5.08101122
0;1;20;20;10;5;0.7325;4.958910061
0;1;20;20;10;6;0.755;4.794766452
0;1;20;20;10;7;0.7975;5.247798393
0;1;20;20;10;8;0.745;5.125981846
0;1;20;20;10;9;0.755;5.054154009
0;1;20;20;10;10;0.7475;5.063637399
0;1;25;4;2;1;0.12;0.797804754
0;1;25;4;2;2;0.19;0.987451649
0;1;25;4;2;3;0.14;1.041122041
0;1;25;4;2;4;0.1;0.820651037
0;1;25;4;2;5;0.12;1.012520948
0;1;25;4;2;6;0.14;0.786172251
0;1;25;4;2;7;0.16;0.976642416
0;1;25;4;2;8;0.14;0.901380253
0;1;25;4;2;9;0.13;1.043609414
0;1;25;4;2;10;0.18;1.177310306
0;1;25;4;4;1;0.16;1.790612663
0;1;25;4;4;2;0.31;2.188127057
0;1;25;4;4;3;0.25;2.212493863
0;1;25;4;4;4;0.3;2.228037449
0;1;25;4;4;5;0.19;2.053757872
0;1;25;4;4;6;0.26;1.984000644
0;1;25;4;4;7;0.2;1.857113735
0;1;25;4;4;8;0.19;1.779171078
0;1;25;4;4;9;0.24;1.954792766
0;1;25;4;4;10;0.26;1.926224224
0;1;25;4;6;1;0.33;2.597752672
0;1;25;4;6;2;0.43;3.076046441
0;1;25;4;6;3;0.34;3.259669441
0;1;25;4;6;4;0.35;2.807108079
0;1;25;4;6;5;0.37;2.877403701
0;1;25;4;6;6;0.32;2.648244916
0;1;25;4;6;7;0.42;3.335976601
0;1;25;4;6;8;0.38;3.082422127
0;1;25;4;6;9;0.37;3.058380491
0;1;25;4;6;10;0.36;3.010229846
0;1;25;4;8;1;0.45;3.922431837
0;1;25;4;8;2;0.45;3.850985773
0;1;25;4;8;3;0.49;3.817055108
0;1;25;4;8;4;0.46;4.578734945
0;1;25;4;8;5;0.41;3.566693211
0;1;25;4;8;6;0.4;4.08841464
0;1;25;4;8;7;0.4;4.03379785
0;1;25;4;8;8;0.52;4.647854953
0;1;25;4;8;9;0.42;4.043968599
0;1;25;4;8;10;0.54;4.368701183
0;1;25;4;10;1;0.51;4.8893269
0;1;25;4;10;2;0.43;4.61383511
0;1;25;4;10;3;0.48;5.026665964
0;1;25;4;10;4;0.43;4.871059586
0;1;25;4;10;5;0.56;5.446595479
0;1;25;4;10;6;0.44;4.710271846
0;1;25;4;10;7;0.53;5.397639078
0;1;25;4;10;8;0.61;5.526879057
0;1;25;4;10;9;0.42;4.52477207
0;1;25;4;10;10;0.53;5.447856296
0;1;25;8;2;1;0.18;0.957903099
0;1;25;8;2;2;0.18;1.122581375
0;1;25;8;2;3;0.18;1.113235906
0;1;25;8;2;4;0.175;1.07240006
0;1;25;8;2;5;0.16;1.167034569
0;1;25;8;2;6;0.13;0.954163211
0;1;25;8;2;7;0.165;1.091244427
0;1;25;8;2;8;0.175;0.982994214
0;1;25;8;2;9;0.145;1.059462037
0;1;25;8;2;10;0.145;0.89887921
0;1;25;8;4;1;0.295;1.746391884
0;1;25;8;4;2;0.33;2.0824831
0;1;25;8;4;3;0.325;2.047371468
0;1;25;8;4;4;0.325;2.119434225
0;1;25;8;4;5;0.33;2.040074519
0;1;25;8;4;6;0.315;2.110050996
0;1;25;8;4;7;0.245;1.863846448
0;1;25;8;4;8;0.345;2.065042613
0;1;25;8;4;9;0.39;2.20681649
0;1;25;8;4;10;0.31;1.914699247
0;1;25;8;6;1;0.325;2.804033465
0;1;25;8;6;2;0.42;2.81263967
0;1;25;8;6;3;0.535;3.29952502
0;1;25;8;6;4;0.385;2.875579945
0;1;25;8;6;5;0.475;3.227583752
0;1;25;8;6;6;0.53;3.215926506
0;1;25;8;6;7;0.475;2.888169187
0;1;25;8;6;8;0.42;2.986153329
0;1;25;8;6;9;0.39;3.01619261
0;1;25;8;6;10;0.41;3.043147084
0;1;25;8;8;1;0.51;3.791368815
0;1;25;8;8;2;0.55;3.967438259
0;1;25;8;8;3;0.505;3.993367151
0;1;25;8;8;4;0.56;3.74859073
0;1;25;8;8;5;0.48;3.583659703
