id;i;o;parmean;Pvalue;PIC3;PIC4;Fvalue;PICbwtotal;PICbwmeans;HSngroups;HSntot;HSnpergroup;HSvarcomp
10;10;4;1000.600743;1.46E-30;11.30002834;10.89067134;532.0608675;11.49946663;11.93170695;2.878859498;1.91778631;3.531779604;7.06355921
10;10;4;1000.16074;1.12E-28;9.906737244;9.557913909;397.4615931;10.09220723;10.46053001;2.672523566;1.723891401;3.322760038;6.645520072
10;10;4;1000.057552;9.74E-27;8.319521579;8.038317425;294.0340584;8.487664362;8.784588003;2.460704022;1.52879891;3.107242276;6.214484345
10;10;4;999.3863072;5.33E-30;10.76358567;10.37659335;487.7763677;10.95665137;11.36527679;2.81726232;1.85955936;3.469460985;6.938922205
10;10;4;999.604964;2.16E-29;10.53130952;10.15606699;443.9760413;10.72379745;11.12001627;2.75068142;1.796939859;3.402026846;6.804053797
10;10;4;999.9251809;6.40E-30;11.7379031;11.31635821;481.7807652;11.94894967;12.39405917;2.808503401;1.85130213;3.460594324;6.921188883
10;10;4;1000.460386;1.11E-31;12.45493355;11.99780088;632.5514795;12.66848541;13.15117207;3.001746565;2.034713046;3.655932589;7.311864967
10;10;4;999.5974697;7.34E-29;10.11534565;9.758044253;408.8740904;10.30352499;10.68079975;2.692498202;1.742510652;3.343029782;6.686059562
10;10;4;1000.157827;1.26E-30;11.52713904;11.10922003;537.2596169;11.73023233;12.17151328;2.885757434;1.924323508;3.538754519;7.077509204
10;10;8;1000.098166;5.96E-71;11.64096723;11.15442526;1048.12354;11.46716616;11.96734949;3.362000088;1.908250921;3.521598106;7.043196423
10;10;8;999.6291743;1.32E-69;11.11872127;10.65766755;958.6723806;10.95648066;11.43046112;3.29822339;1.848603605;3.457695003;6.915390006
10;10;8;1000.05929;1.36E-67;10.25591946;9.836300624;838.6873948;10.11208475;10.54346861;3.202730215;1.759965443;3.361990332;6.723980561
10;10;8;1000.566529;1.20E-64;9.498169171;9.118609613;689.430834;9.374271565;9.764472979;3.063022673;1.631921752;3.221918134;6.443836286
10;10;8;1000.293185;9.67E-70;11.04333002;10.58502531;967.2374198;10.88180172;11.35295609;3.304580074;1.854533233;3.464064793;6.928129339
10;10;8;999.777879;4.00E-68;10.5943305;10.15924804;868.789979;10.44408677;10.8913678;3.227901948;1.783247751;3.387220566;6.77444113
10;10;8;999.9121445;4.36E-68;10.31366037;9.890212598;866.6515506;10.16750828;10.60282842;3.226142493;1.781618389;3.385457088;6.770914442
10;10;8;1000.038751;1.37E-71;11.76151325;11.26820982;1093.516891;11.58414094;12.0912753;3.392328474;1.936732448;3.551982787;7.103965565
10;10;8;999.5510793;6.39E-70;11.13773;10.67500177;978.8666494;10.97430088;11.4500028;3.313122201;1.862506984;3.472624354;6.945248929
10;10;8;1000.161083;5.03E-65;9.389172314;9.012721524;706.9622247;9.265414651;9.652420136;3.080905783;1.648194035;3.239851967;6.479703951
10;10;8;1000.276136;2.34E-68;10.47908965;10.04805643;882.3151751;10.32977764;10.7728959;3.238931882;1.793468801;3.398275497;6.796551127
10;10;8;999.568919;5.98E-69;10.64164627;10.20220482;917.7579105;10.48824794;10.94001019;3.26706031;1.819585622;3.426465963;6.852931884
10;10;8;1000.585203;7.82E-68;10.27581659;9.85466863;852.1440183;10.13096775;10.5639236;3.214091315;1.770466209;3.37337809;6.746755919
10;10;8;999.8363334;4.34E-69;10.8651654;10.41609279;926.2449074;10.70813277;11.1697962;3.27363615;1.825701609;3.43305596;6.866111855
10;10;8;1000.157559;5.55E-66;9.891941975;9.492145008;753.4478979;9.758279914;10.16928614;3.126283424;1.689644037;3.285352797;6.570705615
10;10;8;1000.393795;5.00E-63;8.784173165;8.438508986;618.8494735;8.675102696;9.030458394;2.986173405;1.562421987;3.144835949;6.28967189
10;10;8;1000.240206;7.41E-68;10.47917403;10.04962123;853.4653787;10.33138631;10.77298265;3.21519732;1.771489128;3.374486668;6.748973077
10;10;8;999.9361395;3.98E-65;9.791786934;9.39884768;711.777433;9.662366774;10.06632302;3.085740969;1.652599898;3.244700652;6.489401609
10;10;8;1000.276528;2.87E-64;9.057469048;8.696763318;672.2043551;8.940597804;9.311416778;3.045007877;1.615566761;3.20385095;6.407701916
10;10;8;1000.274143;9.36E-70;10.90843863;10.45569306;968.141391;10.74884333;11.21428271;3.305247714;1.855156223;3.464733804;6.929467364
10;10;12;1000.625725;3.19E-104;9.677787277;9.268993221;1138.814493;9.442425527;9.858868536;3.421372843;1.694906427;3.291111452;6.582222633
10;10;12;999.8803166;2.98E-102;9.332243044;8.942174408;1047.628309;9.109491601;9.506858819;3.361662079;1.640619338;3.231508961;6.463017927
10;10;12;1000.403649;4.03E-110;11.23710706;10.74982497;1461.442534;10.95096514;11.44736478;3.600053297;1.859611134;3.469516557;6.939033358
10;10;12;999.6399871;5.56E-105;10.1057217;9.677226369;1176.00276;9.858297133;10.29481005;3.444373305;1.715924431;3.314072537;6.62814508
10;10;12;999.8283382;3.13E-102;9.268849742;8.881478451;1046.654727;9.04765996;9.442279363;3.360997119;1.640017103;3.230845259;6.461690695
10;10;12;1000.541063;1.53E-108;10.77051705;10.30641643;1367.091821;10.49925998;10.9720444;3.552216464;1.815208474;3.4217469;6.843493559
10;10;12;1000.732829;5.33E-111;11.32810176;10.8352375;1516.662181;11.03797583;11.54006209;3.62664587;1.884384252;3.496073666;6.992147453
10;10;12;999.4161211;9.68E-108;10.38649125;9.940454545;1321.581626;10.12645058;10.58083308;3.527956603;1.792772549;3.397522845;6.795045637
10;10;12;1000.527357;1.53E-107;10.37092449;9.925938477;1310.567046;10.1116629;10.56497505;3.521960422;1.787235986;3.391535701;6.7830717
10;10;12;1000.427519;9.80E-104;9.677081923;9.269344377;1115.537531;9.442783253;9.858149984;3.406594001;1.681432193;3.276358581;6.552716886
10;10;12;1000.38513;2.16E-109;10.81155121;10.3440633;1417.146783;10.53761126;11.01384635;3.577989333;1.839104883;3.447483025;6.894965802
10;10;12;999.5084191;3.57E-103;9.536546233;9.135921891;1089.307921;9.306864296;9.714984728;3.389569387;1.665940921;3.259364551;6.518729106
10;10;12;999.7710841;2.09E-113;11.82516807;11.30631037;1678.792701;11.51786295;12.04642901;3.699496955;1.952560183;3.568834028;7.13766822
10;10;12;999.9498079;1.63E-105;9.947513618;9.524636875;1202.752092;9.702852533;10.13364173;3.460475381;1.73067265;3.330147783;6.660295573
10;10;12;1000.349588;1.19E-108;10.66356919;10.20386805;1373.437762;10.39479282;10.86309543;3.555535361;1.818282229;3.425060991;6.850121739
10;10;12;999.737933;9.36E-109;10.62633374;10.16804141;1379.478941;10.35829583;10.82516327;3.558680743;1.821196249;3.428201839;6.85640343
10;10;12;999.7135852;1.88E-105;10.06136278;9.63376907;1199.710367;9.814026703;10.24962113;3.458662388;1.729010712;3.32833778;6.656675295
10;10;12;1000.390936;6.39E-113;11.76049619;11.24531551;1644.815822;11.45572682;11.98054706;3.684827383;1.938796806;3.554181997;7.108364087
10;10;12;1000.02625;3.62E-106;10.2204377;9.784615018;1236.505535;9.967695132;10.4116725;3.480293811;1.748862347;3.349934;6.699868036
10;10;12;999.9821771;2.35E-108;10.79394385;10.32919481;1356.390443;10.52246457;10.99590954;3.546584874;1.809995242;3.416123516;6.832246792
10;10;16;1000.161925;4.43E-145;10.21411795;9.769537362;1643.911061;9.906707154;10.3575299;3.684432644;1.747092209;3.348010413;6.696021009
10;10;16;999.8204038;1.58E-139;9.363142103;8.96405541;1383.527615;9.089915782;9.494605877;3.560781064;1.634576254;3.224846513;6.449692751
10;10;16;999.5812116;1.38E-145;10.18525503;9.741168884;1669.933393;9.877940366;10.32826173;3.695700593;1.757429362;3.359237923;6.718475582
10;10;16;999.9232279;1.13E-148;10.68896258;10.21830329;1837.652893;10.36177401;10.83904162;3.764384452;1.82071987;3.427688446;6.855376657
10;10;16;999.8549349;5.78E-151;11.1832612;10.68754363;1972.860652;10.83760274;11.34028047;3.815355859;1.867984665;3.478500456;6.957000643
10;10;16;1000.154858;1.71E-142;9.711777628;9.292957778;1517.095491;9.423436125;9.84813644;3.626850713;1.694480267;3.290645252;6.581290507
10;10;16;1000.047194;1.30E-142;9.703709905;9.285051306;1522.729759;9.415418641;9.839955442;3.629508988;1.696901042;3.293293135;6.586586263
10;10;16;999.9546154;2.49E-147;10.37828335;9.923198711;1762.736835;10.06252599;10.52400028;3.734510259;1.793133487;3.397913029;6.79582607
10;10;16;999.9325156;9.63E-140;9.301412428;8.904604428;1392.788992;9.029630075;9.432009482;3.565562695;1.638894294;3.229607698;6.459215391
10;10;16;999.4025754;9.70E-144;9.887673081;9.459317815;1576.905094;9.592131949;10.02650156;3.654581314;1.719772132;3.318269306;6.636538608
10;10;16;1000.045819;7.11E-144;9.893061716;9.464265743;1583.536311;9.59714935;10.03196586;3.657591229;1.722522455;3.3212679;6.642535634
10;10;16;1000.082675;5.73E-146;10.35438657;9.902350368;1689.8175;10.04138493;10.49976797;3.704193533;1.765229505;3.367700796;6.735401593
10;10;16;999.9157149;1.82E-144;10.06276948;9.625707032;1612.837384;9.760857365;10.20405642;3.670742681;1.734551196;3.334370435;6.668741153
10;10;16;999.7418073;1.25E-145;10.24042022;9.793862015;1672.241995;9.931373338;10.38420147;3.696691794;1.758339321;3.360225597;6.720450926
10;10;16;1000.117335;9.60E-147;10.3790639;9.924798027;1730.966308;10.06414777;10.52479179;3.72145778;1.781108353;3.384905002;6.769809742
10;10;16;1000.006292;2.02E-141;9.53783167;9.128193401;1467.371297;9.256358363;9.671748184;3.602955892;1.672756424;3.266845568;6.533691136
10;10;16;999.8160551;5.37E-142;9.705264015;9.287511539;1493.810552;9.417913417;9.841531373;3.615759671;1.68438878;3.279597978;6.559195675
10;10;16;999.9552822;3.41E-141;9.598956277;9.18705921;1457.021474;9.316050681;9.733731014;3.597881213;1.668151279;3.261791501;6.523582999
10;10;16;1000.492915;7.69E-144;9.924462027;9.494357773;1581.850096;9.627663888;10.06380705;3.656827044;1.721824084;3.320506585;6.641012908
10;10;16;999.9206341;4.87E-146;10.33131456;9.880180446;1693.508459;10.01890373;10.47637202;3.705759078;1.76666816;3.369260838;6.738521414
10;10;20;1000.146867;5.40E-191;11.05865214;10.56308846;2429.164928;10.68177485;11.18290666;3.964825954;1.857991954;3.467778471;6.935556984
10;10;20;1000.272358;6.64E-187;10.58331686;10.1136367;2197.834693;10.22727306;10.70223054;3.892917378;1.791529253;3.396178692;6.792357148
10;10;20;1000.202342;9.51E-179;9.570685635;9.155565573;1799.68381;9.258437097;9.678221428;3.749398206;1.660489176;3.253375466;6.506750364
10;10;20;1000.011321;3.18E-179;9.536466517;9.122217199;1820.804118;9.224714021;9.643617826;3.757772702;1.668071741;3.261704181;6.523408375
10;10;20;1000.098806;3.99E-178;9.412601322;9.005141804;1772.391403;9.106323173;9.518360888;3.738430363;1.650571167;3.242468389;6.484936763
10;10;20;999.93475;1.62E-184;10.25597626;9.803630738;2072.986847;9.913783892;10.37121195;3.850908572;1.752941289;3.354364985;6.708730136
10;10;20;1000.160344;6.06E-195;11.6099272;11.08526181;2675.403285;11.20981531;11.74037582;4.034228809;1.922595292;3.536910996;7.073822739
10;10;20;999.8929587;6.93E-179;9.498518131;9.086351378;1805.747617;9.188445214;9.605243054;3.751812556;1.662674359;3.255776563;6.511553094
10;10;20;999.9232006;4.58E-186;10.35652571;9.897887309;2153.15327;10.00909953;10.47289117;3.878162493;1.777955083;3.381491047;6.762982098
10;10;20;1000.379709;2.46E-182;9.906180924;9.471882307;1965.144725;9.578307951;10.01748633;3.812541974;1.717862538;3.316186725;6.632373715
10;10;20;1000.249283;5.55E-176;9.133913657;8.741295849;1681.558007;8.839512656;9.236541901;3.700677854;1.616544451;3.204932204;6.409864108
10;10;20;1000.156194;6.29E-181;9.680252875;9.25758566;1898.503418;9.361603477;9.789019761;3.787770916;1.695300628;3.29154267;6.583085633
10;10;20;1000.102025;2.01E-184;10.13913382;9.692052358;2068.301838;9.800951823;10.25305668;3.849283524;1.75145228;3.352747714;6.705495141
10;10;20;1000.188969;6.45E-179;9.549145086;9.134740868;1807.138502;9.237378406;9.656438851;3.75236521;1.663174653;3.25632619;6.512652084
10;10;20;1000.525515;2.72E-192;11.12005038;10.62030656;2507.453451;10.73963585;11.24499477;3.987624051;1.879165835;3.490484894;6.980969539
10;10;20;1000.324038;6.20E-183;9.953237562;9.516139657;1994.174443;9.623062575;10.06507169;3.823072125;1.727474331;3.326664189;6.653328397
10;10;20;999.8578018;2.34E-192;11.12901185;10.62879406;2511.485279;10.74821871;11.25405692;3.988778859;1.880239633;3.491635136;6.983270271
10;10;20;1000.072568;3.26E-183;9.986183548;9.547298391;2007.842339;9.654571407;10.09838786;3.82797725;1.73195583;3.33154503;6.663090286
10;10;20;999.6400868;1.27E-179;9.585821692;9.168915275;1838.761139;9.271936795;9.693527553;3.76481723;1.674456524;3.268710605;6.537420922
10;10;20;1000.040684;4.81E-179;9.561404583;9.146303732;1812.789103;9.249071189;9.668836095;3.754606073;1.665203585;3.258554801;6.517109592
10;15;4;999.9622937;1.86E-41;9.447543291;9.244628775;365.2517694;9.781661152;9.996363233;2.330060753;1.410943135;3.262274323;6.524548365
10;15;4;999.8798463;8.69E-43;10.49046222;10.25938717;419.1679155;10.85536817;11.09986666;2.425945991;1.497241462;3.360836564;6.721673128
10;15;4;999.9100088;4.35E-42;10.56459108;10.33482887;389.9451238;10.93519237;11.17830177;2.375562455;1.451752352;3.309092019;6.618183849
10;15;4;1000.204864;2.44E-42;10.36091803;10.13452701;400.1666171;10.72325472;10.96279709;2.393588434;1.467991676;3.327616188;6.65523236
10;15;4;1000.013331;3.40E-41;9.760919551;9.552414063;355.5247687;10.10732608;10.32794392;2.311318332;1.394211951;3.24296449;6.485928859
10;15;4;999.9741786;2.07E-41;10.1623749;9.944308139;363.5675883;10.52198579;10.75272033;2.326850259;1.408073854;3.258967709;6.517935418
10;15;4;999.6866896;1.44E-44;11.42338252;11.16462209;503.6963294;11.81318935;12.08698151;2.554535842;1.614661073;3.492488784;6.984977593
10;15;4;999.7996002;2.58E-42;10.39349925;10.16649313;399.2123377;10.7570778;10.99727099;2.391924463;1.46649095;3.325906763;6.651813601
10;15;4;1000.125668;1.08E-40;9.479284137;9.279015381;337.4896823;9.81804532;10.02994795;2.275223967;1.362124459;3.205733636;6.411467487
10;15;4;1000.229393;1.57E-46;12.45070577;12.16160612;616.6410171;12.86808946;13.17398328;2.6968923;1.746611254;3.637644418;7.275288761
10;15;4;999.6644977;6.75E-40;9.058304426;8.870519847;310.8064177;9.385819755;9.584512982;2.218272866;1.311867928;3.146865524;6.293731048
10;15;4;1000.02141;2.37E-40;9.316975278;9.121678526;325.8039995;9.651568565;9.858210356;2.250834214;1.340544694;3.180542019;6.361083971
10;15;4;999.9505244;6.00E-45;11.76955332;11.50154598;523.8851621;12.16968558;12.45326181;2.582131893;1.640088636;3.520672371;7.041344584
10;15;4;999.9387979;1.98E-40;9.167331052;8.974823627;328.4064781;9.496182676;9.699873105;2.256337795;1.345406836;3.186228997;6.372458033
10;15;4;999.866043;6.78E-44;10.96292671;10.71703483;469.9587649;11.33960117;11.59977722;2.505924862;1.570060428;3.442785298;6.885570598
10;15;4;1000.023867;1.54E-41;9.550141789;9.344670745;368.4417995;9.887514689;10.10492181;2.336102904;1.416346795;3.268496183;6.536992143
10;15;4;1000.234983;5.05E-44;11.28514394;11.03153154;476.2293448;11.67236739;11.94071247;2.51521122;1.578561405;3.452286221;6.904572525
10;15;4;999.349151;1.30E-43;10.94119867;10.69686534;456.4976125;11.31826;11.57678697;2.485576498;1.55146567;3.421956778;6.843913551
10;15;4;1000.037909;4.57E-42;10.10837442;9.888626503;389.0563006;10.46306954;10.6955829;2.373973484;1.45032281;3.307458517;6.614916758
10;15;4;999.9906551;4.89E-43;10.4388516;10.20792461;430.1160537;10.80091608;11.04525792;2.443951158;1.513571206;3.379304919;6.75860985
10;15;8;1000.181061;4.28E-109;12.15172666;11.82548708;1206.648298;12.16968005;12.50541517;3.173270635;1.73279588;3.622567345;7.245134672
10;15;8;999.8930474;3.08E-102;10.62927733;10.35521922;891.0787715;10.65661853;10.93865338;2.957504477;1.536680748;3.40534909;6.810698184
10;15;8;1000.249578;1.47E-92;8.623761694;8.420198203;579.9794366;8.665276737;8.874765153;2.65368929;1.271107804;3.098583076;6.197165843
10;15;8;999.663984;2.33E-97;9.328349168;9.096984944;717.7872614;9.361762053;9.59986037;2.804194948;1.400913242;3.250706895;6.501413792
10;15;8;1000.029972;1.25E-103;10.88087712;10.59769054;947.6551852;10.90614723;11.19757625;3.001242641;1.575993782;3.449417963;6.898836114
10;15;8;1000.148317;2.72E-98;9.565674318;9.326466874;748.1403493;9.59792329;9.844093113;2.833511145;1.426615556;3.280300498;6.560600997
10;15;8;1000.381265;5.80E-99;10.11605722;9.861651856;770.7276688;10.14868538;10.41049548;2.854578832;1.445164706;3.301560628;6.603121264
10;15;8;999.9890717;2.52E-95;9.04376566;8.823765092;655.8496482;9.080589856;9.306993766;2.740401452;1.345440996;3.186268928;6.372537853
10;15;8;1000.24069;9.40E-96;9.063223162;8.841809039;668.4210736;9.09915899;9.327017599;2.753813896;1.357050459;3.199821691;6.399643434
10;15;8;1000.077032;1.06E-99;9.878375349;9.628454045;796.3533734;9.908700109;10.16589563;2.87775838;1.4656472;3.32494546;6.64989119
10;15;8;1000.530753;1.19E-105;11.35080931;11.0516765;1036.360813;11.37334692;11.68118629;3.064889344;1.633618579;3.51351122;7.027022594
10;15;8;1000.453025;1.28E-103;11.00418909;10.71781096;947.255014;11.02976388;11.32447734;3.000942406;1.575723107;3.449115526;6.898231064
10;15;8;999.6141377;2.49E-99;9.874361717;9.62528572;783.376009;9.905439566;10.16176518;2.866112897;1.455347153;3.313197673;6.626395184
10;15;8;999.9614418;1.57E-98;9.802021685;9.55640697;756.0624447;9.83455603;10.08731961;2.840970517;1.433175783;3.287828657;6.575657314
10;15;8;1000.091437;3.17E-99;9.783966341;9.537379918;779.7653159;9.814975175;10.06873875;2.862839059;1.452455023;3.309894774;6.619789275
10;15;8;999.8751885;3.56E-99;9.839912298;9.592019455;778.0013258;9.871205052;10.12631307;2.86123422;1.451037856;3.30827564;6.616551006
10;15;8;1000.027152;4.47E-103;10.79443599;10.51452192;924.740023;10.8205579;11.10861915;2.983845632;1.560328048;3.431891828;6.863783911
10;15;8;1000.321114;1.20E-97;9.50836319;9.271923902;727.0422262;9.541792789;9.785113886;2.813260674;1.408847632;3.259859624;6.51971925
10;15;8;999.8580683;7.49E-99;9.598648162;9.357477735;766.9380671;9.629836754;9.878026694;2.851086867;1.442085721;3.298037156;6.596074316
10;15;8;1000.030797;2.25E-97;9.56685089;9.329537991;718.2829853;9.601083796;9.84530393;2.804683435;1.401340451;3.251200097;6.502400179
10;15;12;1000.386708;9.20E-162;10.59163981;10.30625491;1334.344368;10.50637636;10.79730271;3.245041349;1.535835752;3.404398645;6.808797048
10;15;12;999.5949114;7.05E-160;10.33988373;10.06368437;1265.326919;10.25909572;10.54065817;3.207139333;1.502164259;3.366409846;6.732819423
10;15;12;1000.1382;5.52E-158;9.966454219;9.702684582;1199.533824;9.891086225;10.1599776;3.169054005;1.468532927;3.328232587;6.656465168
10;15;12;999.9477619;2.27E-160;10.54408538;10.26177775;1283.036418;10.46103557;10.7488249;3.217056338;1.510955218;3.376350002;6.752700273
10;15;12;999.6741888;2.83E-157;9.852276756;9.592472251;1175.762463;9.778733848;10.0435831;3.154783628;1.455985554;3.313926492;6.627852713
10;15;12;999.924564;6.94E-167;11.25318026;10.9435309;1541.352039;11.15602665;11.47168861;3.348067423;1.628317502;3.507638775;7.015277738
10;15;12;999.6387437;2.06E-156;9.776940583;9.520287284;1147.470046;9.705147231;9.966784089;3.137422818;1.440761643;3.296521263;6.593042527
10;15;12;1000.024966;4.37E-163;10.68506199;10.39549418;1385.028533;10.59734843;10.89253893;3.271659537;1.55959901;3.431075106;6.862150115
10;15;12;999.9473003;9.59E-161;10.38341596;10.10492875;1296.606717;10.30114096;10.58503569;3.22456426;1.517619725;3.383875238;6.767750749
10;15;12;1000.235369;1.06E-158;10.23290306;9.961111288;1224.040931;10.15453092;10.4316002;3.183476351;1.481244143;3.34269032;6.685380498
10;15;12;999.8170864;5.75E-158;9.957095483;9.693597363;1198.927946;9.881822555;10.15043714;3.168693769;1.468215819;3.327871459;6.655742743
10;15;12;1000.090816;1.52E-158;10.16235218;9.892644313;1218.61506;10.08473449;10.35967941;3.180308006;1.478449124;3.339514262;6.679028512
10;15;12;1000.016942;2.31E-155;9.928687738;9.66952608;1114.02924;9.857283868;10.12147779;3.116349077;1.422343044;3.275392141;6.550784062
10;15;12;999.8416054;1.87E-156;9.839364994;9.581014964;1148.838991;9.76705409;10.03042063;3.138272521;1.441505705;3.297373164;6.594746155
10;15;12;1000.248819;1.11E-163;10.7730607;10.48037374;1408.418575;10.68387614;10.98224635;3.283619879;1.57030689;3.443060938;6.886121744
10;15;12;1000.201631;1.54E-164;11.03881208;10.73784086;1442.877477;10.94634262;11.25315794;3.300886621;1.585798013;3.460363739;6.920727679
10;15;12;999.9647929;1.36E-161;10.45904654;10.17744967;1327.924327;10.37507006;10.66213482;3.241598504;1.53276908;3.400948105;6.801896294
10;15;12;1000.137673;2.54E-162;10.71886001;10.4293349;1355.491346;10.63184626;10.92699321;3.256266919;1.545845849;3.415649054;6.831297868
10;15;12;1000.433112;8.31E-160;10.23508318;9.961776059;1262.777297;10.1552086;10.43382266;3.205700296;1.500889763;3.364967424;6.729934853
10;15;12;1000.473705;1.49E-159;10.27514496;10.00110105;1253.748274;10.19529719;10.47466234;3.200581;1.496358173;3.359836027;6.719672057
10;15;16;999.9619906;4.34E-217;10.0153279;9.743928636;1619.817348;9.885879729;10.16123278;3.383570198;1.476639352;3.337456871;6.674913921
10;15;16;1000.114456;6.15E-225;10.84505045;10.54340444;1905.037595;10.69700242;11.00304286;3.499638332;1.579611946;3.453459422;6.906919142
10;15;16;999.8048844;1.24E-228;11.25460331;10.93820343;2056.074355;11.0975529;11.41856215;3.554288139;1.628717292;3.508081817;7.016163671
10;15;16;1000.368508;5.89E-210;9.39870421;9.151157413;1397.491942;9.284472921;9.535626019;3.278057291;1.384750094;3.232013461;6.464026944
10;15;16;999.9003326;9.68E-210;9.351337343;9.105269632;1391.268766;9.237916641;9.487569105;3.274869885;1.382001758;3.228828316;6.457656365
10;15;16;1000.279221;6.45E-213;9.611017998;9.35471496;1485.858139;9.490995927;9.751032829;3.321859871;1.422685701;3.275785952;6.55157199
10;15;16;999.574576;3.05E-219;10.31340405;10.03178092;1693.563766;10.17792549;10.46365135;3.415416572;1.504704853;3.369284188;6.738568703
10;15;16;1000.156265;2.51E-219;10.23900218;9.959329665;1696.50082;10.10441875;10.38816558;3.416656242;1.505800304;3.370523134;6.74104619
10;15;16;1000.0788;4.13E-219;10.37755272;10.09430689;1688.972702;10.24136235;10.52873455;3.413474499;1.502989157;3.367343254;6.734686835
10;15;16;1000.334701;4.64E-221;10.42798627;10.14147669;1758.382865;10.28921932;10.57990283;3.442291987;1.528502295;3.396144163;6.792288641
10;15;16;1000.105061;6.42E-218;10.20023967;9.923000025;1647.859054;10.06755986;10.34883837;3.395845859;1.487440174;3.349725087;6.699450061
10;15;16;999.5213194;3.47E-221;10.4239399;10.13742178;1762.979673;10.28510535;10.5757975;3.444160434;1.530160507;3.398011557;6.796023171
10;15;16;999.9641337;6.79E-221;10.55851267;10.26857566;1752.398525;10.41816989;10.71233075;3.439852281;1.526337828;3.393705835;6.787411727
10;15;16;1000.05512;6.52E-208;9.169636777;8.930318894;1339.535657;9.060417192;9.303221496;3.247813291;1.358740269;3.201791328;6.403582383
10;15;16;999.7346226;1.10E-219;10.38334079;10.09937434;1709.174427;10.24650363;10.53460694;3.421981217;1.510508271;3.375845009;6.751690341
10;15;16;1000.378776;2.03E-212;9.535914716;9.282128983;1470.621756;9.417352506;9.67483543;3.314494552;1.416285431;3.268425566;6.536850936
10;15;16;1000.016424;2.13E-218;10.1428199;9.866672077;1664.232719;10.01041132;10.29058211;3.402918238;1.493672834;3.356793233;6.713586798
10;15;16;1000.150848;3.25E-214;9.714336403;9.453937933;1526.289517;9.591664396;9.855856392;3.341047619;1.439399251;3.294961084;6.589922249
10;15;16;999.8935447;1.32E-218;10.22569355;9.947086155;1671.374105;10.09199688;10.37466307;3.405981277;1.496374438;3.359854452;6.719708827
10;15;16;1000.290448;1.95E-228;11.45185503;11.130086;2047.715487;11.29223086;11.61868747;3.551369473;1.626085283;3.505164563;7.010329165
10;15;20;999.6270359;7.14E-278;10.13908047;9.859300669;2090.715348;9.974230069;10.25727125;3.566259409;1.496902188;3.360452274;6.720904554
10;15;20;999.9205515;4.37E-267;9.394833809;9.144075597;1752.902863;9.250667653;9.504348941;3.440058209;1.386964015;3.234577853;6.469155413
10;15;20;1000.120872;3.14E-270;9.56699317;9.308961944;1845.344609;9.417476072;9.678515155;3.476843936;1.418751184;3.271262372;6.54252501
10;15;20;999.8505558;7.48E-274;9.915268971;9.644818196;1957.894485;9.757247384;10.03085079;3.519238023;1.455652282;3.31354603;6.627092066
10;15;20;999.7026032;1.00E-280;10.45760515;10.16680447;2190.393095;10.28531842;10.57950896;3.599637601;1.526379828;3.393753158;6.787506612
10;15;20;999.7169539;3.60E-276;10.0926925;9.815526351;2033.403495;9.929945476;10.21034254;3.54634457;1.479391492;3.340585289;6.681170316
10;15;20;999.8808707;5.21E-282;10.54713339;10.25286546;2236.711061;10.37238263;10.67008082;3.614637275;1.539677979;3.408719236;6.817438766
10;15;20;1000.284423;1.17E-273;9.862975883;9.594108705;1951.677619;9.705946775;9.977948125;3.51696021;1.453662509;3.311273988;6.622547981
10;15;20;999.613522;4.28E-268;9.410214099;9.158184462;1782.083874;9.264940984;9.519908518;3.451874206;1.397150353;3.246360778;6.49272187
10;15;20;999.5088587;4.79E-274;9.907639666;9.637240508;1964.092575;9.749581363;10.02313255;3.521501818;1.457630598;3.315804109;6.631608221
10;15;20;999.83275;6.20E-271;9.619042563;9.359022755;1866.72131;9.468120439;9.731171286;3.485089886;1.4259066;3.279486333;6.558972938
10;15;20;1000.055858;4.70E-260;8.797814857;8.568983677;1562.372187;8.668871913;8.900370568;3.357750945;1.316666075;3.152516573;6.305033781
10;15;20;1000.163964;1.19E-284;10.76265509;10.46038423;2335.185049;10.58232043;10.88811485;3.645527025;1.567161146;3.439541958;6.879083909
10;15;20;999.8865541;4.95E-274;9.98455387;9.712067511;1963.621887;9.825280621;10.10094334;3.521330152;1.457480553;3.315632876;6.631265759
10;15;20;1000.368371;1.22E-277;10.17287109;9.892339049;2082.846659;10.00765358;10.29145577;3.563557526;1.494523066;3.357756805;6.715513884
10;15;20;1000.044246;2.50E-274;9.957137299;9.685158778;1973.167254;9.798058214;10.07320718;3.524803497;1.460517315;3.319097482;6.638194698
10;15;20;1000.110479;9.95E-275;10.00696497;9.733301528;1986.110339;9.846762162;10.12361568;3.52948664;1.464614712;3.323768909;6.647537823
10;15;20;999.3813084;1.70E-272;9.75972407;9.49461039;1914.986;9.605288612;9.87349271;3.503368181;1.441805847;3.297716771;6.595433545
10;15;20;999.7367443;1.77E-276;10.05162018;9.775339212;2043.643011;9.889289878;10.16879144;3.549943197;1.482551358;3.34417517;6.688350347
10;15;20;999.9915812;2.70E-271;9.646114509;9.385065375;1877.757159;9.494466636;9.758558808;3.489310297;1.429573031;3.283695586;6.567391478
10;20;4;999.9366662;3.33E-57;10.41635454;10.25311832;441.6960537;10.86000071;11.03289889;2.262871667;1.351184784;3.398337896;6.796676067
10;20;4;1000.198688;4.73E-56;10.05395888;9.899683823;403.9468736;10.48564642;10.64905302;2.201202276;1.296896295;3.334348327;6.668696596
